,year,ai_software_revenue_in_billions,global_ai_market_value_in_billions,ai_adoption_%,organizations_using_ai,organizations_planning_to_implement_ai,global_expectation_for_ai_adoption_%,estimated_jobs_eliminated_by_ai_millions,estimated_new_jobs_created_by_ai_millions,net_job_loss_in_the_us,organizations_believing_ai_provides_competitive_edge,companies_prioritizing_ai_in_strategy,estimated_revenue_increase_from_ai_trillions_usd,marketers_believing_ai_improves_email_revenue,expected_increase_in_employee_productivity_due_to_ai_%,americans_using_voice_assistants_%,digital_voice_assistants_billions_of_devices,medical_professionals_using_ai_for_diagnosis,ai_contribution_to_healthcare_in_billions,jobs_at_high_risk_of_automation__transportation_&_storage_%,jobs_at_high_risk_of_automation__wholesale_&_retail_trade,jobs_at_high_risk_of_automation__manufacturing,ai_software_revenue_in_billions_yoy_growth,ai_software_revenue_in_billions_cumulative_growth,ai_software_revenue_in_billions_rolling_2y_growth,ai_software_revenue_in_billions_growth_acceleration,global_ai_market_value_in_billions_yoy_growth,global_ai_market_value_in_billions_cumulative_growth,global_ai_market_value_in_billions_rolling_2y_growth,global_ai_market_value_in_billions_growth_acceleration,organizations_using_ai_yoy_growth,organizations_using_ai_cumulative_growth,organizations_using_ai_rolling_2y_growth,organizations_using_ai_growth_acceleration,estimated_revenue_increase_from_ai_trillions_usd_yoy_growth,estimated_revenue_increase_from_ai_trillions_usd_cumulative_growth,estimated_revenue_increase_from_ai_trillions_usd_rolling_2y_growth,estimated_revenue_increase_from_ai_trillions_usd_growth_acceleration,ai_software_revenue_in_billions_ma_2,ai_software_revenue_in_billions_std_2,ai_software_revenue_in_billions_above_ma_2,ai_software_revenue_in_billions_ma_3,ai_software_revenue_in_billions_std_3,ai_software_revenue_in_billions_above_ma_3,ai_software_revenue_in_billions_ma_5,ai_software_revenue_in_billions_std_5,ai_software_revenue_in_billions_above_ma_5,ai_software_revenue_in_billions_trend_slope,ai_software_revenue_in_billions_trend_r_squared,ai_software_revenue_in_billions_detrended,global_ai_market_value_in_billions_ma_2,global_ai_market_value_in_billions_std_2,global_ai_market_value_in_billions_above_ma_2,global_ai_market_value_in_billions_ma_3,global_ai_market_value_in_billions_std_3,global_ai_market_value_in_billions_above_ma_3,global_ai_market_value_in_billions_ma_5,global_ai_market_value_in_billions_std_5,global_ai_market_value_in_billions_above_ma_5,global_ai_market_value_in_billions_trend_slope,global_ai_market_value_in_billions_trend_r_squared,global_ai_market_value_in_billions_detrended,organizations_using_ai_ma_2,organizations_using_ai_std_2,organizations_using_ai_above_ma_2,organizations_using_ai_ma_3,organizations_using_ai_std_3,organizations_using_ai_above_ma_3,organizations_using_ai_ma_5,organizations_using_ai_std_5,organizations_using_ai_above_ma_5,organizations_using_ai_trend_slope,organizations_using_ai_trend_r_squared,organizations_using_ai_detrended,estimated_revenue_increase_from_ai_trillions_usd_ma_2,estimated_revenue_increase_from_ai_trillions_usd_std_2,estimated_revenue_increase_from_ai_trillions_usd_above_ma_2,estimated_revenue_increase_from_ai_trillions_usd_ma_3,estimated_revenue_increase_from_ai_trillions_usd_std_3,estimated_revenue_increase_from_ai_trillions_usd_above_ma_3,estimated_revenue_increase_from_ai_trillions_usd_ma_5,estimated_revenue_increase_from_ai_trillions_usd_std_5,estimated_revenue_increase_from_ai_trillions_usd_above_ma_5,estimated_revenue_increase_from_ai_trillions_usd_trend_slope,estimated_revenue_increase_from_ai_trillions_usd_trend_r_squared,estimated_revenue_increase_from_ai_trillions_usd_detrended,ai_software_revenue_in_billions_lag_1,ai_software_revenue_in_billions_diff_lag_1,ai_software_revenue_in_billions_ratio_lag_1,ai_software_revenue_in_billions_lag_2,ai_software_revenue_in_billions_diff_lag_2,ai_software_revenue_in_billions_ratio_lag_2,ai_software_revenue_in_billions_lag_3,ai_software_revenue_in_billions_diff_lag_3,ai_software_revenue_in_billions_ratio_lag_3,global_ai_market_value_in_billions_lag_1,global_ai_market_value_in_billions_diff_lag_1,global_ai_market_value_in_billions_ratio_lag_1,global_ai_market_value_in_billions_lag_2,global_ai_market_value_in_billions_diff_lag_2,global_ai_market_value_in_billions_ratio_lag_2,global_ai_market_value_in_billions_lag_3,global_ai_market_value_in_billions_diff_lag_3,global_ai_market_value_in_billions_ratio_lag_3,organizations_using_ai_lag_1,organizations_using_ai_diff_lag_1,organizations_using_ai_ratio_lag_1,organizations_using_ai_lag_2,organizations_using_ai_diff_lag_2,organizations_using_ai_ratio_lag_2,organizations_using_ai_lag_3,organizations_using_ai_diff_lag_3,organizations_using_ai_ratio_lag_3,estimated_revenue_increase_from_ai_trillions_usd_lag_1,estimated_revenue_increase_from_ai_trillions_usd_diff_lag_1,estimated_revenue_increase_from_ai_trillions_usd_ratio_lag_1,estimated_revenue_increase_from_ai_trillions_usd_lag_2,estimated_revenue_increase_from_ai_trillions_usd_diff_lag_2,estimated_revenue_increase_from_ai_trillions_usd_ratio_lag_2,estimated_revenue_increase_from_ai_trillions_usd_lag_3,estimated_revenue_increase_from_ai_trillions_usd_diff_lag_3,estimated_revenue_increase_from_ai_trillions_usd_ratio_lag_3,revenue_per_org_using_ai,market_efficiency_ratio,job_creation_ratio,net_job_impact,adoption_momentum,ai_software_revenue_in_billions_momentum_index,ai_software_revenue_in_billions_upper_band,ai_software_revenue_in_billions_lower_band,ai_software_revenue_in_billions_band_position,ai_software_revenue_in_billions_volatility,ai_software_revenue_in_billions_zscore,global_ai_market_value_in_billions_momentum_index,global_ai_market_value_in_billions_upper_band,global_ai_market_value_in_billions_lower_band,global_ai_market_value_in_billions_band_position,global_ai_market_value_in_billions_volatility,global_ai_market_value_in_billions_zscore,organizations_using_ai_momentum_index,organizations_using_ai_upper_band,organizations_using_ai_lower_band,organizations_using_ai_band_position,organizations_using_ai_volatility,organizations_using_ai_zscore,estimated_revenue_increase_from_ai_trillions_usd_momentum_index,estimated_revenue_increase_from_ai_trillions_usd_upper_band,estimated_revenue_increase_from_ai_trillions_usd_lower_band,estimated_revenue_increase_from_ai_trillions_usd_band_position,estimated_revenue_increase_from_ai_trillions_usd_volatility,estimated_revenue_increase_from_ai_trillions_usd_zscore,years_since_start,cycle_position,early_period,mid_period,late_period,year_sin,year_cos,investment_attractiveness,market_acceleration,competition_intensity
year,1.0,1.0,1.0,0.9759000729485332,1.0,1.0,1.0,1.0,1.0,-1.0,0.994029797388005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7142857142857143,1.0,-0.7142857142857143,-0.4857142857142857,0.75,1.0,0.75,0.08571428571428572,0.14285714285714285,1.0,0.14285714285714285,0.2,-0.9642857142857143,1.0,-0.9642857142857143,1.0,1.0,1.0,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,0.0,1.0,0.9642857142857143,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,-0.3333333333333333,1.0,0.4629100498862757,0.5773502691896257,1.0,0.6761234037828133,0.7559289460184544,1.0,0.8,0.8728715609439696,,,-0.21428571428571427,1.0,-0.25,0.5773502691896257,1.0,0.46381682852195877,0.7559289460184544,1.0,0.9486832980505138,0.8728715609439696,,,-0.3333333333333333,1.0,1.0,-0.7142857142857143,1.0,1.0,-0.8285714285714286,1.0,1.0,-0.9,1.0,0.9642857142857143,0.75,1.0,1.0,0.8285714285714286,1.0,1.0,0.9,1.0,0.4629100498862757,0.14285714285714285,1.0,0.6761234037828133,0.11595420713048969,1.0,0.8944271909999159,0.20519567041703082,1.0,0.2167303617157527,-0.9642857142857143,1.0,0.3825184261187248,-1.0,1.0,0.35909242322980395,-1.0,1.0,-0.6666666666666666,1.0,-1.0,-0.5773502691896257,,1.0,1.0,-0.6571428571428571,1.0,1.0,,1.0,-0.8285714285714286,0.2571428571428571,1.0,1.0,,1.0,1.0,0.1765469659009499,0.6761234037828133,1.0,,1.0,1.0,-0.028988551782622423,0.46381682852195877,1.0,1.0,1.0,-0.8451542547285166,0.1690308509457033,0.7559289460184544,-0.6946232319096902,-0.47619047619047616,1.0,0.42857142857142855,0.6666666666666666
ai_software_revenue_in_billions,1.0,1.0,1.0,0.9759000729485332,1.0,1.0,1.0,1.0,1.0,-1.0,0.994029797388005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7142857142857143,1.0,-0.7142857142857143,-0.4857142857142857,0.75,1.0,0.75,0.08571428571428572,0.14285714285714285,1.0,0.14285714285714285,0.2,-0.9642857142857143,1.0,-0.9642857142857143,1.0,1.0,1.0,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,0.0,1.0,0.9642857142857143,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,-0.3333333333333333,1.0,0.4629100498862757,0.5773502691896257,1.0,0.6761234037828133,0.7559289460184544,1.0,0.8,0.8728715609439696,,,-0.21428571428571427,1.0,-0.25,0.5773502691896257,1.0,0.46381682852195877,0.7559289460184544,1.0,0.9486832980505138,0.8728715609439696,,,-0.3333333333333333,1.0,1.0,-0.7142857142857143,1.0,1.0,-0.8285714285714286,1.0,1.0,-0.9,1.0,0.9642857142857143,0.75,1.0,1.0,0.8285714285714286,1.0,1.0,0.9,1.0,0.4629100498862757,0.14285714285714285,1.0,0.6761234037828133,0.11595420713048969,1.0,0.8944271909999159,0.20519567041703082,1.0,0.2167303617157527,-0.9642857142857143,1.0,0.3825184261187248,-1.0,1.0,0.35909242322980395,-1.0,1.0,-0.6666666666666666,1.0,-1.0,-0.5773502691896257,,1.0,1.0,-0.6571428571428571,1.0,1.0,,1.0,-0.8285714285714286,0.2571428571428571,1.0,1.0,,1.0,1.0,0.1765469659009499,0.6761234037828133,1.0,,1.0,1.0,-0.028988551782622423,0.46381682852195877,1.0,1.0,1.0,-0.8451542547285166,0.1690308509457033,0.7559289460184544,-0.6946232319096902,-0.47619047619047616,1.0,0.42857142857142855,0.6666666666666666
global_ai_market_value_in_billions,1.0,1.0,1.0,0.9759000729485332,1.0,1.0,1.0,1.0,1.0,-1.0,0.994029797388005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7142857142857143,1.0,-0.7142857142857143,-0.4857142857142857,0.75,1.0,0.75,0.08571428571428572,0.14285714285714285,1.0,0.14285714285714285,0.2,-0.9642857142857143,1.0,-0.9642857142857143,1.0,1.0,1.0,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,0.0,1.0,0.9642857142857143,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,-0.3333333333333333,1.0,0.4629100498862757,0.5773502691896257,1.0,0.6761234037828133,0.7559289460184544,1.0,0.8,0.8728715609439696,,,-0.21428571428571427,1.0,-0.25,0.5773502691896257,1.0,0.46381682852195877,0.7559289460184544,1.0,0.9486832980505138,0.8728715609439696,,,-0.3333333333333333,1.0,1.0,-0.7142857142857143,1.0,1.0,-0.8285714285714286,1.0,1.0,-0.9,1.0,0.9642857142857143,0.75,1.0,1.0,0.8285714285714286,1.0,1.0,0.9,1.0,0.4629100498862757,0.14285714285714285,1.0,0.6761234037828133,0.11595420713048969,1.0,0.8944271909999159,0.20519567041703082,1.0,0.2167303617157527,-0.9642857142857143,1.0,0.3825184261187248,-1.0,1.0,0.35909242322980395,-1.0,1.0,-0.6666666666666666,1.0,-1.0,-0.5773502691896257,,1.0,1.0,-0.6571428571428571,1.0,1.0,,1.0,-0.8285714285714286,0.2571428571428571,1.0,1.0,,1.0,1.0,0.1765469659009499,0.6761234037828133,1.0,,1.0,1.0,-0.028988551782622423,0.46381682852195877,1.0,1.0,1.0,-0.8451542547285166,0.1690308509457033,0.7559289460184544,-0.6946232319096902,-0.47619047619047616,1.0,0.42857142857142855,0.6666666666666666
ai_adoption_%,0.9759000729485332,0.9759000729485332,0.9759000729485332,1.0,0.9759000729485332,0.9759000729485332,0.9759000729485332,0.9759000729485332,0.9759000729485332,-0.9759000729485332,0.9694893700057866,0.9759000729485332,0.9759000729485332,0.9759000729485332,0.9759000729485332,0.9759000729485332,0.9759000729485332,0.9759000729485332,0.9759000729485332,0.9759000729485332,0.9759000729485332,0.9759000729485332,-0.5929994533288809,0.9759000729485332,-0.5929994533288809,-0.2732295333235123,0.7412493166611012,0.9759000729485332,0.7412493166611012,0.2125118592516207,0.07412493166611012,0.9759000729485332,0.07412493166611012,0.09107651110783745,-0.9265616458263765,0.9759000729485332,-0.9265616458263765,0.9411239481143202,0.9636241116594315,0.9636241116594315,0.5916079783099616,0.9411239481143202,0.9411239481143202,0.7745966692414834,0.9486832980505138,0.9486832980505138,0.7826237921249264,,,-0.048795003647426664,0.9636241116594315,0.8894991799933214,0.5916079783099616,0.9411239481143202,0.9411239481143202,0.7745966692414834,0.9486832980505138,0.9486832980505138,0.7826237921249264,,,-0.29277002188455997,0.9636241116594315,0.36028834606144605,0.5916079783099616,0.9411239481143202,0.5388159060803247,0.7745966692414834,0.9486832980505138,0.6324555320336759,0.7826237921249264,,,-0.2683725200608466,0.9636241116594315,-0.1853123291652753,0.5916079783099616,0.9411239481143202,0.27721849663516385,0.7745966692414834,0.9486832980505138,0.8333333333333334,0.7826237921249264,,,-0.29277002188455997,0.9636241116594315,0.9636241116594315,-0.5929994533288809,0.9411239481143202,0.9411239481143202,-0.6982532518267537,0.8944271909999159,0.8944271909999159,-0.8944271909999159,0.9636241116594315,0.8894991799933214,0.7412493166611012,0.9411239481143202,0.9411239481143202,0.6982532518267537,0.8944271909999159,0.8944271909999159,0.6708203932499369,0.9636241116594315,0.36028834606144605,0.07412493166611012,0.9411239481143202,0.5388159060803247,0.030802055181684874,0.8944271909999159,0.75,0.22941573387056174,0.9636241116594315,0.22491172553012095,-0.9265616458263765,0.9411239481143202,0.2813874297663251,-0.9411239481143202,0.8944271909999159,0.22941573387056174,-0.8944271909999159,0.9759000729485332,-0.5611425419454066,0.9759000729485332,-0.9759000729485332,-0.5916079783099616,,0.9411239481143202,0.9411239481143202,-0.5161002296110788,0.9411239481143202,0.9759000729485332,,0.9411239481143202,-0.6982532518267537,0.33394720739540396,0.9411239481143202,0.9759000729485332,,0.9411239481143202,0.9411239481143202,0.09379580992210836,0.5388159060803247,0.9759000729485332,,0.9411239481143202,0.9411239481143202,0.15401027590842437,0.27721849663516385,0.9759000729485332,0.9759000729485332,0.9759000729485332,-0.8660254037844386,0.1732050807568877,0.7745966692414834,-0.6258728844341154,-0.4635525346505533,0.9759000729485332,0.33394720739540396,0.5611425419454066
organizations_using_ai,1.0,1.0,1.0,0.9759000729485332,1.0,1.0,1.0,1.0,1.0,-1.0,0.994029797388005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7142857142857143,1.0,-0.7142857142857143,-0.4857142857142857,0.75,1.0,0.75,0.08571428571428572,0.14285714285714285,1.0,0.14285714285714285,0.2,-0.9642857142857143,1.0,-0.9642857142857143,1.0,1.0,1.0,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,0.0,1.0,0.9642857142857143,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,-0.3333333333333333,1.0,0.4629100498862757,0.5773502691896257,1.0,0.6761234037828133,0.7559289460184544,1.0,0.8,0.8728715609439696,,,-0.21428571428571427,1.0,-0.25,0.5773502691896257,1.0,0.46381682852195877,0.7559289460184544,1.0,0.9486832980505138,0.8728715609439696,,,-0.3333333333333333,1.0,1.0,-0.7142857142857143,1.0,1.0,-0.8285714285714286,1.0,1.0,-0.9,1.0,0.9642857142857143,0.75,1.0,1.0,0.8285714285714286,1.0,1.0,0.9,1.0,0.4629100498862757,0.14285714285714285,1.0,0.6761234037828133,0.11595420713048969,1.0,0.8944271909999159,0.20519567041703082,1.0,0.2167303617157527,-0.9642857142857143,1.0,0.3825184261187248,-1.0,1.0,0.35909242322980395,-1.0,1.0,-0.6666666666666666,1.0,-1.0,-0.5773502691896257,,1.0,1.0,-0.6571428571428571,1.0,1.0,,1.0,-0.8285714285714286,0.2571428571428571,1.0,1.0,,1.0,1.0,0.1765469659009499,0.6761234037828133,1.0,,1.0,1.0,-0.028988551782622423,0.46381682852195877,1.0,1.0,1.0,-0.8451542547285166,0.1690308509457033,0.7559289460184544,-0.6946232319096902,-0.47619047619047616,1.0,0.42857142857142855,0.6666666666666666
organizations_planning_to_implement_ai,1.0,1.0,1.0,0.9759000729485332,1.0,1.0,1.0,1.0,1.0,-1.0,0.994029797388005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7142857142857143,1.0,-0.7142857142857143,-0.4857142857142857,0.75,1.0,0.75,0.08571428571428572,0.14285714285714285,1.0,0.14285714285714285,0.2,-0.9642857142857143,1.0,-0.9642857142857143,1.0,1.0,1.0,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,0.0,1.0,0.9642857142857143,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,-0.3333333333333333,1.0,0.4629100498862757,0.5773502691896257,1.0,0.6761234037828133,0.7559289460184544,1.0,0.8,0.8728715609439696,,,-0.21428571428571427,1.0,-0.25,0.5773502691896257,1.0,0.46381682852195877,0.7559289460184544,1.0,0.9486832980505138,0.8728715609439696,,,-0.3333333333333333,1.0,1.0,-0.7142857142857143,1.0,1.0,-0.8285714285714286,1.0,1.0,-0.9,1.0,0.9642857142857143,0.75,1.0,1.0,0.8285714285714286,1.0,1.0,0.9,1.0,0.4629100498862757,0.14285714285714285,1.0,0.6761234037828133,0.11595420713048969,1.0,0.8944271909999159,0.20519567041703082,1.0,0.2167303617157527,-0.9642857142857143,1.0,0.3825184261187248,-1.0,1.0,0.35909242322980395,-1.0,1.0,-0.6666666666666666,1.0,-1.0,-0.5773502691896257,,1.0,1.0,-0.6571428571428571,1.0,1.0,,1.0,-0.8285714285714286,0.2571428571428571,1.0,1.0,,1.0,1.0,0.1765469659009499,0.6761234037828133,1.0,,1.0,1.0,-0.028988551782622423,0.46381682852195877,1.0,1.0,1.0,-0.8451542547285166,0.1690308509457033,0.7559289460184544,-0.6946232319096902,-0.47619047619047616,1.0,0.42857142857142855,0.6666666666666666
global_expectation_for_ai_adoption_%,1.0,1.0,1.0,0.9759000729485332,1.0,1.0,1.0,1.0,1.0,-1.0,0.994029797388005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7142857142857143,1.0,-0.7142857142857143,-0.4857142857142857,0.75,1.0,0.75,0.08571428571428572,0.14285714285714285,1.0,0.14285714285714285,0.2,-0.9642857142857143,1.0,-0.9642857142857143,1.0,1.0,1.0,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,0.0,1.0,0.9642857142857143,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,-0.3333333333333333,1.0,0.4629100498862757,0.5773502691896257,1.0,0.6761234037828133,0.7559289460184544,1.0,0.8,0.8728715609439696,,,-0.21428571428571427,1.0,-0.25,0.5773502691896257,1.0,0.46381682852195877,0.7559289460184544,1.0,0.9486832980505138,0.8728715609439696,,,-0.3333333333333333,1.0,1.0,-0.7142857142857143,1.0,1.0,-0.8285714285714286,1.0,1.0,-0.9,1.0,0.9642857142857143,0.75,1.0,1.0,0.8285714285714286,1.0,1.0,0.9,1.0,0.4629100498862757,0.14285714285714285,1.0,0.6761234037828133,0.11595420713048969,1.0,0.8944271909999159,0.20519567041703082,1.0,0.2167303617157527,-0.9642857142857143,1.0,0.3825184261187248,-1.0,1.0,0.35909242322980395,-1.0,1.0,-0.6666666666666666,1.0,-1.0,-0.5773502691896257,,1.0,1.0,-0.6571428571428571,1.0,1.0,,1.0,-0.8285714285714286,0.2571428571428571,1.0,1.0,,1.0,1.0,0.1765469659009499,0.6761234037828133,1.0,,1.0,1.0,-0.028988551782622423,0.46381682852195877,1.0,1.0,1.0,-0.8451542547285166,0.1690308509457033,0.7559289460184544,-0.6946232319096902,-0.47619047619047616,1.0,0.42857142857142855,0.6666666666666666
estimated_jobs_eliminated_by_ai_millions,1.0,1.0,1.0,0.9759000729485332,1.0,1.0,1.0,1.0,1.0,-1.0,0.994029797388005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7142857142857143,1.0,-0.7142857142857143,-0.4857142857142857,0.75,1.0,0.75,0.08571428571428572,0.14285714285714285,1.0,0.14285714285714285,0.2,-0.9642857142857143,1.0,-0.9642857142857143,1.0,1.0,1.0,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,0.0,1.0,0.9642857142857143,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,-0.3333333333333333,1.0,0.4629100498862757,0.5773502691896257,1.0,0.6761234037828133,0.7559289460184544,1.0,0.8,0.8728715609439696,,,-0.21428571428571427,1.0,-0.25,0.5773502691896257,1.0,0.46381682852195877,0.7559289460184544,1.0,0.9486832980505138,0.8728715609439696,,,-0.3333333333333333,1.0,1.0,-0.7142857142857143,1.0,1.0,-0.8285714285714286,1.0,1.0,-0.9,1.0,0.9642857142857143,0.75,1.0,1.0,0.8285714285714286,1.0,1.0,0.9,1.0,0.4629100498862757,0.14285714285714285,1.0,0.6761234037828133,0.11595420713048969,1.0,0.8944271909999159,0.20519567041703082,1.0,0.2167303617157527,-0.9642857142857143,1.0,0.3825184261187248,-1.0,1.0,0.35909242322980395,-1.0,1.0,-0.6666666666666666,1.0,-1.0,-0.5773502691896257,,1.0,1.0,-0.6571428571428571,1.0,1.0,,1.0,-0.8285714285714286,0.2571428571428571,1.0,1.0,,1.0,1.0,0.1765469659009499,0.6761234037828133,1.0,,1.0,1.0,-0.028988551782622423,0.46381682852195877,1.0,1.0,1.0,-0.8451542547285166,0.1690308509457033,0.7559289460184544,-0.6946232319096902,-0.47619047619047616,1.0,0.42857142857142855,0.6666666666666666
estimated_new_jobs_created_by_ai_millions,1.0,1.0,1.0,0.9759000729485332,1.0,1.0,1.0,1.0,1.0,-1.0,0.994029797388005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7142857142857143,1.0,-0.7142857142857143,-0.4857142857142857,0.75,1.0,0.75,0.08571428571428572,0.14285714285714285,1.0,0.14285714285714285,0.2,-0.9642857142857143,1.0,-0.9642857142857143,1.0,1.0,1.0,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,0.0,1.0,0.9642857142857143,0.5773502691896257,1.0,1.0,0.7559289460184544,1.0,1.0,0.8728715609439696,,,-0.3333333333333333,1.0,0.4629100498862757,0.5773502691896257,1.0,0.6761234037828133,0.7559289460184544,1.0,0.8,0.8728715609439696,,,-0.21428571428571427,1.0,-0.25,0.5773502691896257,1.0,0.46381682852195877,0.7559289460184544,1.0,0.9486832980505138,0.8728715609439696,,,-0.3333333333333333,1.0,1.0,-0.7142857142857143,1.0,1.0,-0.8285714285714286,1.0,1.0,-0.9,1.0,0.9642857142857143,0.75,1.0,1.0,0.8285714285714286,1.0,1.0,0.9,1.0,0.4629100498862757,0.14285714285714285,1.0,0.6761234037828133,0.11595420713048969,1.0,0.8944271909999159,0.20519567041703082,1.0,0.2167303617157527,-0.9642857142857143,1.0,0.3825184261187248,-1.0,1.0,0.35909242322980395,-1.0,1.0,-0.6666666666666666,1.0,-1.0,-0.5773502691896257,,1.0,1.0,-0.6571428571428571,1.0,1.0,,1.0,-0.8285714285714286,0.2571428571428571,1.0,1.0,,1.0,1.0,0.1765469659009499,0.6761234037828133,1.0,,1.0,1.0,-0.028988551782622423,0.46381682852195877,1.0,1.0,1.0,-0.8451542547285166,0.1690308509457033,0.7559289460184544,-0.6946232319096902,-0.47619047619047616,1.0,0.42857142857142855,0.6666666666666666
net_job_loss_in_the_us,-1.0,-1.0,-1.0,-0.9759000729485332,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.994029797388005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7142857142857143,-1.0,0.7142857142857143,0.4857142857142857,-0.75,-1.0,-0.75,-0.08571428571428572,-0.14285714285714285,-1.0,-0.14285714285714285,-0.2,0.9642857142857143,-1.0,0.9642857142857143,-1.0,-1.0,-1.0,-0.5773502691896257,-1.0,-1.0,-0.7559289460184544,-1.0,-1.0,-0.8728715609439696,,,0.0,-1.0,-0.9642857142857143,-0.5773502691896257,-1.0,-1.0,-0.7559289460184544,-1.0,-1.0,-0.8728715609439696,,,0.3333333333333333,-1.0,-0.4629100498862757,-0.5773502691896257,-1.0,-0.6761234037828133,-0.7559289460184544,-1.0,-0.8,-0.8728715609439696,,,0.21428571428571427,-1.0,0.25,-0.5773502691896257,-1.0,-0.46381682852195877,-0.7559289460184544,-1.0,-0.9486832980505138,-0.8728715609439696,,,0.3333333333333333,-1.0,-1.0,0.7142857142857143,-1.0,-1.0,0.8285714285714286,-1.0,-1.0,0.9,-1.0,-0.9642857142857143,-0.75,-1.0,-1.0,-0.8285714285714286,-1.0,-1.0,-0.9,-1.0,-0.4629100498862757,-0.14285714285714285,-1.0,-0.6761234037828133,-0.11595420713048969,-1.0,-0.8944271909999159,-0.20519567041703082,-1.0,-0.2167303617157527,0.9642857142857143,-1.0,-0.3825184261187248,1.0,-1.0,-0.35909242322980395,1.0,-1.0,0.6666666666666666,-1.0,1.0,0.5773502691896257,,-1.0,-1.0,0.6571428571428571,-1.0,-1.0,,-1.0,0.8285714285714286,-0.2571428571428571,-1.0,-1.0,,-1.0,-1.0,-0.1765469659009499,-0.6761234037828133,-1.0,,-1.0,-1.0,0.028988551782622423,-0.46381682852195877,-1.0,-1.0,-1.0,0.8451542547285166,-0.1690308509457033,-0.7559289460184544,0.6946232319096902,0.47619047619047616,-1.0,-0.42857142857142855,-0.6666666666666666
